comment_id,parent_comment_id,author,text,published_at,likes,reply_count
UgxQY2vCC1m98e03v2F4AaABAg,,@sitimutmainah9372,Sudah lama kan MMG gratis,2025-05-28T03:00:53Z,0,0
Ugzk_k6WrJHEeARqVtt4AaABAg,,@MeitaPraswindi,Trus yg SMA gmn?? Yg swasta msh byr,2025-05-28T02:58:03Z,0,0
UgzB8Q2ejAZFHIGeXjZ4AaABAg,,@DianYakin,"Di kabupaten malang msh byr , 3 jt lbh lho
Tolong dong siapapun yang tahu, tolong kami dii kabupaten malang",2025-05-28T02:57:00Z,0,0
Ugw6eRtYthYeg386vJF4AaABAg,,@kurdiyanto5340,Hoax. cari celah untuk bisa korupsi,2025-05-28T02:54:00Z,0,0
UgybJRLDWHk73-lUInZ4AaABAg,,@HandiSetiana-er4up,Yang penting tidak kongkalingkong,2025-05-28T02:51:53Z,0,0
UgxLhmBAtiZXeIXn26t4AaABAg,,@dhemit11,TRUS GURUNYA MAKAN APA?? NGOBYEK APA?? MIKIR DONG. BGMANA GURU SUKUAN?? PEMERINTAH PALING SUKA BIKIN ATURAN TDK LIHAT RAKYAT MISKINYA,2025-05-28T02:47:09Z,0,0
UgxHxbGatZabCiwwS2Z4AaABAg,,@leesecomp3050,Yg dipusat gak punya ngerti semua masalah,2025-05-28T02:45:50Z,0,0
UgwbZTO4zNzhS8OjNOF4AaABAg,,@Nicholas-qs4ci,Setuju! Ini lebih berguna drpd MBG,2025-05-28T02:45:07Z,24,0
UgyDMZKlz5RBIkV69ZR4AaABAg,,@AriefPrahara,Lebih baik pilih swasta,2025-05-28T02:43:53Z,0,0
Ugw4WjCujDz4r_DFOZh4AaABAg,,@bagindaali7882,"Kalau sekolah swasta tetap bayar,krn memang sekolah swasta danax tepAt pengunaanya,guru2 swasta propesional,sekolah swsta bangunan fasilitas bagus2,klu negeri danax byk salah guna dikorupsi,sekolah negeri fasilitas ditidak mendukung,sekolahan byk yg jelek2,fakta",2025-05-28T02:42:38Z,0,0
UgxrdPzPPa7Qmc7xT4B4AaABAg,,@budibudi8791,"Swasta mana mumgkin bisa gratis , dri mana gajih guru"" nya",2025-05-28T02:41:04Z,0,0
UgxbP3OC_7V8crldi2d4AaABAg,,@SantoSt-n2r,Makin dimanja ....mkn besar aja nanti ledakan penduduk.....hrs nya tepat sasaran yg ekonomi sulit aja dibantu subsidi.,2025-05-28T02:39:02Z,0,0
UgybmWhJrX-BKBLw3VR4AaABAg,,@kharismaputra6950,Wkwkwkw dasar politikus kebanyakan hidup dari uang gak jelas..asal jeplak gratas gratis guru nya malah gak bisa kebayar gajinya,2025-05-28T02:38:47Z,0,0
UgxsvzjIpIDiHIcr2st4AaABAg,,@ZoneCariBerkah,Ah yang bener..?,2025-05-28T02:35:23Z,0,0
Ugx9STGalSeYwK-Iy5Z4AaABAg,,@Jumadi-t6t,yang penting pemerintah membantu gaji guru honorer...agar siswanya tidak lagi di pungut uang komite untuk menggaji guru honorer...ini yang saya alami sekarang...,2025-05-28T02:32:56Z,0,0
UgyExcuIJW2-2tos51N4AaABAg,,@jhonsteven3517,Sekolah rafathar gratis juga 😃,2025-05-28T02:25:23Z,0,0
UgxqTpFodQJW8erHbMp4AaABAg,,@JokerBebek-qu2jl,kenyataan di lapangan masih bayar administrasi seragam sekolah 😂😅,2025-05-28T02:24:33Z,0,0
UgyICdgwVdWGZ7Ra2b94AaABAg,,@warsafaturohman1908,"Harus dipikirkan nasib kesejahteraan guru swasta, kalau hanya memikirkan wajib belajar saja tidak adil",2025-05-28T02:23:24Z,0,0
Ugze17KYwwxoiIzS6b94AaABAg,,@jumiahyani5109,"tolong pak, kemenag, knpa madrasah tsanawiyyah negeri masih bayar?????",2025-05-28T02:22:59Z,0,0
UgwzjJGWwQS3P_mgRFZ4AaABAg,,@JoyoBroto-c9d,"Pak Prabowo gitu lohh 👍💪💪😎. Emang si Wi Wok de tok 🤦 PE kok 👺 PE tok 🐓, nih dampak 10 taon ms kpmimpinannya prtamina rugi +/- 1000 T , akbat kpmimpnannya jg kpmrnthn brikutnya yaitu yg dipimpin presiden Bpk Prabowo Subianto ngr hrs menanggung beban n membayar hutang 800 T / thnnya, akbat kpmimpnannya jg anknya yg dibwh umur BS ikut kontestasi. Apa hasilnya kpmimpnannya  slain membuat rakyat kebanyakan tetap miskin dan berpendidikan rendah ?",2025-05-28T02:22:50Z,0,0
UgyuuPgjG8X73eAW7Ux4AaABAg,,@sapujagat413,"Semakin ngaco 😁😁
Semua mau disama ratakan
Ya gak bisa begitu. Kalo swmua disama ratakan. Ya gak akan ada lagi persaingan. Ga akan ada lagi namanya berjuang buat menggapai nilai terbaik",2025-05-28T02:22:44Z,0,0
UgzcMucXn1NHB5vkBhl4AaABAg,,@jumiahyani5109,"mts negeri di sini kok masih bayar syahriah & infak(uang gedung). masuk baru minimal byr 5 jt utk seragam,syahriah 1 bln&uang gedung",2025-05-28T02:21:58Z,0,0
Ugz2hkv-I44UKskFU6l4AaABAg,,@DanaWarisan-s5r,"gak ada sekolah yg gratis....gak pantas di bilang gratis...lebih pas ""sekolah murah""",2025-05-28T02:20:56Z,0,0
UgybchjxjrP5MP8WM8t4AaABAg,,@Faidhunnashir,"Gk usah di gratiskan pak,mending uangnya dikorupsi saja,gk usah ngelabuhi masyarakat.",2025-05-28T02:14:51Z,1,0
UgzBKK4nXV7fEMq943V4AaABAg,,@aiuoe-b9y,"wkwkwk.. 
kepala sekolah dan guru"" sdh pd siap"" nyari cara..gmn caranya ortu keluar duit untuk sekolah... 
🤣🤣🤣...",2025-05-28T02:14:25Z,0,0
UgwgmOwRcmVcjcpCgfZ4AaABAg,,@desoqim,Alhamdulillah ....,2025-05-28T02:14:15Z,0,0
UgzJWPCfGTVrgXRdjsB4AaABAg,,@ridvanelzhararveladze5435,Sekolah swasta kasihan nggak bisa berbisnis,2025-05-28T02:13:57Z,0,0
UgyVJcMAb6huVNk3WLB4AaABAg,,@vixari7717,Setarakan dulu tu fasilitas semua sekolah sd-smp. Karna di daerah sama kota aja beda jauh,2025-05-28T02:10:26Z,0,0
Ugw_oZ1VRuZa5Ai4pOp4AaABAg,,@sediowibowo9085,emang pemerintah punya duit utk menggaji para guru dan karyawan sekolah swasta di seluruh pelosok tanah air...?  keputusan MK yg hanya berhenti di atas meja... konyol n bombastis... 😆,2025-05-28T02:09:15Z,0,0
Ugw4QqmH0Jts0DHrPXZ4AaABAg,,@oktaviaqueenzia5376,"Ya Sekolah swasta yg biasa² aja mungkin ya , klo yg biasanya SPP 300 rb keatas mana mau sekolahny? Berat di yayasan. Perlu pertimbangan pastinya . Klo pun yg biasa mau menerima dana BOS pasti masih minta dana bulanan buat keperluan sekolah seperti AC tambahan untu TU petugas kebersihan dll.",2025-05-28T02:06:56Z,0,0
UgyZ4cWmSVBq-3GW4qR4AaABAg,,@rosidsujono4644,"Sing swasta
Sopo sing gaji guru dan karyawan lain
Duite sopo sing nggo bayari tuku spidol, tukubuku, tuku alat kantor dan operasional, pelatihan guru sopo sing danai, perawatangedung, peningkatan sarana prasarana, nek ono sumbangan warga 
Iki wis dipikir belum ya",2025-05-28T02:06:55Z,0,0
UgzOnRHikiMF-ojK7BJ4AaABAg,,@CRprooo,SMA JG dong,2025-05-28T02:05:00Z,0,0
Ugy35Y_v18YKW8q9Tw54AaABAg,,@beyondthesky5190,"sekolah gratis berpotensi jadi pendidikan cuci otak , kurikulum propaganda 😂",2025-05-28T02:04:57Z,0,0
UgxGOV_d8efkNum1jWt4AaABAg,,@IrwanaPutra,"kenpa kalo sekolah TK gak di geratis kan juga.
malahan skolah TK/taman kanak2 yg biyayanya  lebih besar, bayar nya sebulan nya",2025-05-28T02:04:56Z,0,0
UgwuD_S404-gkIzisL54AaABAg,,@muhammadpramono9604,Mesti nya dari dulu2 .karena jepang sehabis di bom atom dulu negaranya  hancur2 an .mereka merangkak bangkit membangun negaranya dgn fokus masalah pendidikan dahulu yg di utamakan .bukan pertahanan yg di bangun.karena mereka berfikir perang tidak menyelesaikan masalah .tambah hancoouuur iya .contoh yg kita semua tau perang antara palestina dgn israel kan gak sudah2 .hal itu di biarkan oleh yg maha kuasa koq ...peranglah terus biar hancur semua .kan dia yg kuasa sudah mengingatkan jangan kamu merusak bumi dan seisinya juga jangan kamu menumpahkan darah sesama saudara mu.nah peringatan tadi tidak di taati karena menuruti ego masing2 .jangan kita2 menilai ini sudah takdir .....gagal faham namanya .alias.....terserah apa mo di nilai......klo sudah gagal faham serta lalai .,2025-05-28T02:00:45Z,0,0
UgxY_YpHomvk_1RFpDt4AaABAg,,@Mitha-iu2ue,Baqal banyak yg pilih swasta yg bonafide donk...mekanismenya gimana?,2025-05-28T01:59:31Z,0,0
UgyTnIuD3DodvSMXTkV4AaABAg,,@aaaaaaaaaaaaaaaaaaaaaaaa-c6k,SPP gratis tapi tetap aja ada biaya wajib perbulan...,2025-05-28T01:54:45Z,0,0
UgxozhmO-KHCYtVgoRt4AaABAg,,@watchlisten5276,Kenapa sekolah swasta harus digratiskan cukup sekolah negri saja yg gratis,2025-05-28T01:54:01Z,0,0
UgxCG6qgwo4Iow_lM6Z4AaABAg,,@yusufsatriyo1949,"Untuk biaya perwatan dan gaji pegawai honorer dana bosnya masih kurang, belum lagi pengajuanya antriya lama..",2025-05-28T01:52:34Z,0,0
UgywB4-3TuHOOSGZnmN4AaABAg,,@cheryldaniswaraa7473,"Untuk sekolah swasta yg elit ya jangan di gratis kan to ....
Biaya sekolah swasta yg tdk elit tdk apa apa, karena tdk semua anak sekolah  bisa bersekolah di sekolah negeri",2025-05-28T01:51:23Z,0,0
UgyDkUmd8qjZXjvqnf54AaABAg,,@billyokta4901,Yg lebih ngerii nya smp N,2025-05-28T01:49:50Z,0,0
Ugzw4zQaI3cEZ03Y68J4AaABAg,,@billyokta4901,"Keputusannnya telat...seharusnya pd bulan kemarin sebelum spbd di buka ...soalnya di daerah q pati untuk yg smp,,msh ada yg ricuh ..mslh seragam yg salah satu syarat dftr ulg.harus kess...",2025-05-28T01:49:16Z,0,0
Ugw2ftS6kTff-QpQJBB4AaABAg,,@saifullahrajimin4466,Ini bener ni?,2025-05-28T01:46:09Z,0,0
UgxId4VQlf85QjQ55zV4AaABAg,,@danfortpwr3464,Ini kan program anies,2025-05-28T01:45:44Z,0,0
UgxG78ksOOxCJPMf5g94AaABAg,,@sunentertainment5670,Kalo sekolah swasta gratis lalu gimana biaya operasional sekolah swasta tentunya tak mungkin karena segala biaya yg dibutuhkan oleh sekolah swasta pasti ya banyak...apa iya sih biaya sekolah swasta alias biaya operasional harus nunggu dari pemerintah...pastinya gak mungkin...pastinya ketua yayasan akan berteriak teriak dan sangat tidak setuju...ya guys??,2025-05-28T01:44:50Z,0,0
Ugzl7uGWIz8zSy54w0F4AaABAg,,@wahyu_k_putri,Trs guru swasta mau digaji pakai apa bos? Ingat dzolim bos,2025-05-28T01:43:01Z,0,0
UgzPVqK3KPZS9KbqkB14AaABAg,,@AliZaenal-w9t,Mending kasih bansos buat keluarga yg kekurangan d sekolah swasta.soalmya byk ortu d sekolah swasta itu org' yg mampu.,2025-05-28T01:41:14Z,0,0
Ugyox_iJj3pZgfKx7D54AaABAg,,@gamerandroid3379,Skolah swasta mana mau di gratiskan kenyataan dilapangan,2025-05-28T01:41:02Z,0,0
UgxtRcHU26wPBtwO0Yl4AaABAg,,@medisatria6080,"Negara kita ini sok kaya, punya duit sedikit tapi semua mau digratiskan",2025-05-28T01:40:57Z,0,0
UgweKu32zTR1g_4OaNR4AaABAg,,@hwirj0908,"Baiknya sekolah yg sekedarnya  cuma pendidikan Standar, Dan punya pemerintah atau swasta yg sekedarnya boleh gratis, yg berkualitas tetap bayar...",2025-05-28T01:40:32Z,0,0
UgwalfltbesEGNgDIp54AaABAg,,@Rezki_SR,"proyekan asesor lagi kah min ?

lagian sok pintar sok bijak sok bela rakyat bikin kebijakan,
tapi masih gak paham emangnya ilmu ekonomi peduli sama kebijakan manusia ?
gak ada yg gratis yang ada ORANG LAIN yang bayarin.

jadi keliatan nya baik ?
ya tapi dari pajak juga ?
klo gagal yg disalahin kurang pajaknya ?
pajaknya di naikin lagi?

pinter bgt bangsawan nyari celah pajakin rakyat jelata,
bedanya ormas sama negarawan korup/ negara gak jelas cuman satu,
ada embel2 ""legal"" dan ""sertifikat"" intinya mah sama aja :v
 :v",2025-05-28T01:40:26Z,0,0
UgzwmzqvgQkS-MClTa94AaABAg,,@rambu8802,"Alaaah, gratis tapi seragamnya berganti tiap hari dn harganya bejibun yg harus dibayar , ada lagi uang kursi, pemeliharaan komputer lah dn lain2, spp nya memang gratis tapi yg lain   bayar hingga memberatkan orang tu di daerah kami sekelas sekolah negeri sama biayanya menguliahkan anak, semua hanya Omon omon..",2025-05-28T01:40:13Z,0,0
UgyL-PlEIgtcPb1YL_V4AaABAg,,@MardaniDani-lz5qu,Masih tdk jelas bagaimana darimana gaji guru dan tendik madrasah yayasan swasta dan kapan berlakunya.,2025-05-28T01:39:46Z,0,0
UgwRzycUMjlzY9tf7Cl4AaABAg,,@Terataiyangberlumpur,"Memberatkan anggaran aja si mk ini,, anjigg kalian!!! Apbn aja udh ngos-ngosan sekarang",2025-05-28T01:36:48Z,0,0
UgxmuD0QE47GimSXRBV4AaABAg,,@HendraAyung,"Sekolah bayar saja muridnya susah dipaksa belajar, apalagi digratiskan pasti lebih parah  lagi .... 🤔",2025-05-28T01:36:44Z,0,0
UgyO13BWjqnwobyRMpp4AaABAg,,@JosFebri,Tp sy pribadi belum yakin yg swasta bisa digratiskan😮‍💨,2025-05-28T01:33:16Z,0,0
UgxD0NOATQbGNOH3Aad4AaABAg,,@LaelaSetiawan-j3y,Anak ku dah lulus baru ada putusan ky gini 🤦,2025-05-28T01:32:18Z,0,0
Ugw39F7BcFGdiyLxXON4AaABAg,,@thermostatteknik1248,"Berita heboh ini itu, tapi sekolah diswasta menjadi jadi, dikit dikit uang bayar ini dan itu, habis duit diporotin😊",2025-05-28T01:31:08Z,0,0
UgwkGn8NKxyks3A8xKR4AaABAg,,@arissismaya4992,"Bubarin ajalah MK, udah cukup pale MA. Benahin MA

ngadi2 aja ni lembaga politik",2025-05-28T01:30:56Z,0,0
UgzNS0oiX_FzuRoxYtt4AaABAg,,@argiasrimustika6867,"ini kayanya banyak salah paham, ini maksudnya dengan kasus penuh d negri, sedangkan d kampungnya pilihannya swasta, bukan d negri ada kursi, tp memilih swasta elit, bukan begitu maksudnya",2025-05-28T01:28:22Z,0,0
Ugx1L5kei4JXqwrHkv54AaABAg,,@eksplorasiedukasichannel9660,"Definisi gratisnya yang mungkin perlu diperjelas. Apakah gratis 100%, atau SPP, atau uang gedung, atau seragam?

Karena kalau diswasta, itu kadang item pembiayaannya banyak banget. Ada uang gedung, SPP, kegiatan, buku, seragam, ujian sampai asuransi kesehatan.

Jadi, apanya yang mau digratiskan?

Namun demikian, sungguh ini adalah langkah berani untuk meningkatkan kecerdasan bangsa Indonesia. Agar bisa jaya dan mendunia, seperti para leluhur kita.",2025-05-28T01:28:03Z,3,2
Ugx1L5kei4JXqwrHkv54AaABAg.AIdxDc58cf4AIf7jmM5fGm,Ugx1L5kei4JXqwrHkv54AaABAg,@azahri-r7g,"seragam sekolah y bebas om, boleh belang2 yg penting sepatu y hitam dan pakai kaos kaki...🤣🤣",2025-05-28T12:27:56Z,0,0
Ugx1L5kei4JXqwrHkv54AaABAg.AIdxDc58cf4AIfADnjlZIm,Ugx1L5kei4JXqwrHkv54AaABAg,@eksplorasiedukasichannel9660,🤣🤣🤣​@@azahri-r7g,2025-05-28T12:49:38Z,0,0
UgyjB_uK3xkOu90N85F4AaABAg,,@Komentarnetizenindo,Jokowi 10 tahun gk tahu ngapain aja,2025-05-28T01:26:50Z,0,0
UgxUKybb2RibtFj_v2h4AaABAg,,@IbuSyamila,Yg negeri aja msh bayar lah ini yg swasta mau gratis kynya tidak mungkin secara kita tinggal di Indonesia bukan di Arab Saudi 😂😂😂😂,2025-05-28T01:23:09Z,0,0
UgxxEw_x1FFxNvCsfLx4AaABAg,,@Hadinata1994,"Ketimpangan terjadi karena Pemerintah justru tidak memperhatikan sekolah sekolah nya, sedangkan sekolah swasta  jelas dikelola oleh yayasan dengan sangat baik.",2025-05-28T01:22:59Z,0,0
Ugzg4mBi7sAj-vbMfu94AaABAg,,@bambangsugiono1601,gurunya dulu dibenerin jangan lagi ada guru honorer.,2025-05-28T01:21:34Z,0,0
UgzY5dl3e6T2tt-6Lph4AaABAg,,@yogihandoko6340,"Berarti sekolah swasta mau di negerikan.
Ambil alih sama negara lah sekolah dan guru2nya sekalian.",2025-05-28T01:18:51Z,0,0
Ugy2ZW9xZ6tJ6XGZH9h4AaABAg,,@alvioctavia5594,"Kalo yang kayak gini harus didukung semoga benar"" bisa terlaksana tidak perlu makan siang gratis yang penting sekolah benar"" gratis",2025-05-28T01:18:26Z,83,15
Ugy2ZW9xZ6tJ6XGZH9h4AaABAg.AIdw7Enq_YtAIeQYTN-GSY,Ugy2ZW9xZ6tJ6XGZH9h4AaABAg,@ShantykaDewi,"Ya benar pendidikan yg gratis, jgn makanan nanti racun",2025-05-28T05:53:02Z,4,0
Ugy2ZW9xZ6tJ6XGZH9h4AaABAg.AIdw7Enq_YtAIeSE83dMHb,Ugy2ZW9xZ6tJ6XGZH9h4AaABAg,@Mulyono_ganteng,​@ShantykaDewisengaja paling,2025-05-28T06:07:44Z,0,0
Ugy2ZW9xZ6tJ6XGZH9h4AaABAg.AIdw7Enq_YtAIeTloYM-ho,Ugy2ZW9xZ6tJ6XGZH9h4AaABAg,@christianwilysoncitra3077,"Jelas harus gratis bayangkan 2025 masih ada yang ga lulus SD 

Pantes negara ini ga maju maju dan banyak kriminalitas disana sini sampai ormas saya yakin masih ada yang ga lulus SD SMP 😂😂😂",2025-05-28T06:21:13Z,1,0
Ugy2ZW9xZ6tJ6XGZH9h4AaABAg.AIdw7Enq_YtAIeZUeQhFUH,Ugy2ZW9xZ6tJ6XGZH9h4AaABAg,@SugiYanti-et6lw,Kalo sekolahan swasta sudah di gratis kan.jangan sampai pihak sekolahan minta uang lagi ke siswa.biasanya Masi ada ini itu.,2025-05-28T07:11:09Z,0,0
Ugy2ZW9xZ6tJ6XGZH9h4AaABAg.AIdw7Enq_YtAIetkIGhimL,Ugy2ZW9xZ6tJ6XGZH9h4AaABAg,@muhammadsugara7669,​@@SugiYanti-et6lw kalo diluar spp wajar,2025-05-28T10:16:56Z,0,0
UgxS6YhZbIV2a5Hwghd4AaABAg,,@ayrazahranajwa90,"Sebenarnya ada bagusnya kalau wajib belajar 9 tahun gratis baik swasta dn negeri, tp jaman sdh berubah bapak, hedonosme sdh merajalela gk cmn dr gaya pakaian gaya hidup tp pendidikn jg, rata2 orang kaya malu nyekolahin anakny di negeri karna merasa mampu merasa kualitas lbh bagus.
Orang2 kaya atau baru kaya merasa puas klo anaknya sekolah di swasta apalagi yg elit.
Klo smua mau dbikin sama gratisnya ya tidak ada bedanya",2025-05-28T01:18:22Z,0,1
UgxS6YhZbIV2a5Hwghd4AaABAg.AIdw6lXGNKxAIeRXl2PEcY,UgxS6YhZbIV2a5Hwghd4AaABAg,@ShantykaDewi,KAYA DAN MISKIN SAMA😂😂😂😂SAMA SMAA SAMA TELANJANG😂,2025-05-28T06:01:40Z,0,0
UgxMU-ql13glnZxfCwZ4AaABAg,,@koncokartun,Sekolah kebanyakan pungli..belahar jd preman mereka,2025-05-28T01:18:04Z,0,0
Ugz-pRP76iu-IbtUeKR4AaABAg,,@un_die82,Pling jadinya cma omon2* dilapangan...kek makan siang gratis.😅,2025-05-28T01:17:10Z,0,0
Ugz5zcpGtJnVXt9EujB4AaABAg,,@adityaekaputra3340,"Siapa gak punya kerjaan, bikin sekolah swasta, ntar dapat uang dari pemerintah untuk proses PBM juga buat gaji guru",2025-05-28T01:15:10Z,0,0
UgwODQLdJlJx2x2mtpN4AaABAg,,@adityaekaputra3340,"Siapa punya uang, bikin sekolah swasta, ntar dapat uang dari pemerintah untuk proses PBM juga buat gaji guru",2025-05-28T01:14:56Z,0,0
Ugzw-g3VaoRpD86Fpqx4AaABAg,,@badrustamam4489,Alhamdulillah 👍👍,2025-05-28T01:12:06Z,0,0
Ugw-Xab6mxtlLEVuOh14AaABAg,,@VienSyu,"Mau ketawa saya sekolah swasta mau digratiskan... Lgi ngibul ya pemerintah...? 

Yg masuk akal t cabut aj dana BOS u sekolah swasta. Biarkan mereka mungut bayaran sesuai kebijakan mereka sendiri. 

Nah sekolah negeri baru gratis krna sudah diberikan dana BOS.",2025-05-28T01:11:54Z,0,0
UgyxBDmAbd6xbdC73n14AaABAg,,@DeaDea-z3n,Di tempatku sekolah negri masih mintain uang sumbangan setahun Rp 500 ribu gimana tuh blm lain2 nya,2025-05-28T01:08:07Z,0,0
Ugyeb2tE8zo6lo8-pGp4AaABAg,,@bonnyweh2071,Kenyataan nol... Korup yg bebas,2025-05-28T01:07:01Z,0,0
UgyxDI3AbCQlLUHyTIx4AaABAg,,@tamylia1828,"Tttttapi adekku apa-apa bayar bu, padahal sekolah negeri. Gimana dong?",2025-05-28T01:06:07Z,0,0
UgwwZUwRyWUnCBJFUs14AaABAg,,@antosagala4402,"Perguruan swasta TK mau di gratiskan, emangnya gaji guru nya dari mana, jika mengharapkan dana bos, pasti TK sanggup utk menutupinya, demikian juga biaya perawatan lainnya",2025-05-28T01:04:31Z,0,0
UgyGmqRogl7zSu1_Dhp4AaABAg,,@IdaRoyani-t1e,"Alhamdulillah klu itu bener, anak ki sklh negeri, tp spp bayar, ada yang infaq tp di kasih harga, dan smg di sekolah tdk ada rekreasi, krn trs terang sngt berat.",2025-05-28T01:02:21Z,1,1
UgyGmqRogl7zSu1_Dhp4AaABAg.AIduHSFQvFKAIecB7VcCr2,UgyGmqRogl7zSu1_Dhp4AaABAg,@agustinahasan644,bisa dilaporkan kl ada SPP di skolah negeri,2025-05-28T07:43:26Z,0,0
UgzsU-a44VVGabfVRMl4AaABAg,,@ArduJimmy,Yang menggratiskan pendidikan itu cuma ada di negara Maju dan Kaya. Indonesia miskin  gembel gini mau gratisin. Hadeeeh. Lalu yang menjadikan pendidikan sebagai lahan bisnis gimana dong?,2025-05-28T01:01:00Z,0,0
UgwkvhzJTmfOUNPVvgF4AaABAg,,@erniyulianti7090,Maksudnya gurunya.,2025-05-28T01:00:48Z,0,0
Ugzziyie_Igt3rAhKs14AaABAg,,@Liya_8-r9n,"Klw swasta GK mngkn lh, klw smua grts pst orng2 berbndog2 mlh swst n yg plng bgs, ngeri jd krg pemnt",2025-05-28T00:59:56Z,0,0
UgzA3Fkw6dRil0866FF4AaABAg,,@Golerianz,Prakteknya yg susah itu,2025-05-28T00:59:42Z,0,0
UgzQy9VB2T5-hDCwZh54AaABAg,,@erniyulianti7090,Jaman skrg kl di Jawa murid dan guru banyakan murid nya terutama setingkat SD belum lg yg magang.karena banyak sekolah swasta.,2025-05-28T00:59:25Z,0,0
UgzHvVoYefexYiAAg2x4AaABAg,,@FerdiSutanto-u4q,"cara yg digunakan selama ini, atas nama KOMITE utk mengumpul dana",2025-05-28T00:59:10Z,0,0
UgwTnU4SN7qmKTtQBb54AaABAg,,@andywibowo2840,"ini sih bagus, tapi pertanyaannya..mau dan sanggup gak apbn buat pendidikan (dan kesehatan) dijadikan diurutan teratas untuk membiayai itu semua? supaya rakyat bisa dapat akses pendidikan (dan kesehatan) gratis tis tis..

selama ini aja dana bos selalu telat turun, swasta digituin..ya protes..😂
sama aja kayak rumah sakit swasta saat bpjs telat bayarnya..
sama ini akan jadi rebutan..menteri pendidikan akan jadi posisi yang sexy..proyek proyek pproyek..korup korup korup..😂

bisa bayangin, sekolah swasta yg selama ini terkenal mahal kayak yayasan katholik, kristen dan islam semacam al azhar jadi gratis..gaji gurunya aja wuiiihh..harus nunggu dana bos cair 😂

ah syudahlah..otak gak mampu bayangin dah..",2025-05-28T00:56:51Z,0,0
UgxCRUTjXDtWVTQERTN4AaABAg,,@sugengmts1317,Kalau sekolah swasta ngga mungkin geratis pemerintah ngga akan sanggup menggaji guru2 swasta diseluruh indonesia akan banyak sekolah swasta yg tutup😂😂😂😂😂,2025-05-28T00:56:21Z,0,0
Ugx8ANtmoXjGn0s_cux4AaABAg,,@oktavnatrium7519,Imposible lah.. swasta hidup karena butuh biaya.. swasta juga harus spesial karena ada biaya.. kalau gratis kykna ga mungkin.. mungkin yg gratis SPP atau apa lah aja.. tp lain lain ga mungkin,2025-05-28T00:55:08Z,0,0
Ugx-HHP_qZaiXNPbcsZ4AaABAg,,@IkaarisMukarol,"Sbnernya byk seperti pungli yg terjadi dlm prakteknya di SD, SLTP, SLTA,,,, yg memberatkan masyarakat tp pada diem semua",2025-05-28T00:52:23Z,0,0
UgwXpPQW4QBlNrUneYV4AaABAg,,@bibatkama4882,"sekolah level atas, sebenernya gpp tetap bayar. pemerintah cukup membatasi dengan maksimum biaya nya saja baik uang gedung/pangkal dan biaya spp bulanan. biar menurunkan kesenjangan sosial pelajar dan menyamaratakan upah tenaga pengajarnya antar sekolah.
dan menurunkan juga orientasi bisnis yg tanpa batasan dari yayasan atau sekolah swasta.

sedangkan untuk swasta menengah kebawah, mungkin baru bisa perlahan lahan menyamaratakan dan menjadikan nya free, karena eksekusi secara aktualnya cukup sulit walaupun swasta2 percontohan di jakarta sudah mulai ada yg bisa diterapkan dengan biaya free.",2025-05-28T00:50:56Z,0,0
UgxBmYXcdptbT1D7HTR4AaABAg,,@roki6029,"Susah sendiri nanti kalau sekolah swasta di gratiskan, pertanyaan saya apakah pemerintah sudah siap menanggung semua apa yang di butuhkan sekolah swasta supaya mutu pendidikan di sekolah tersebut  .",2025-05-28T00:50:05Z,0,0
UgyU0Tw6mHzkyEjJcRt4AaABAg,,@roki6029,"Susah sendiri nanti kalau sekolah swasta di gratiskan, pertanyaan saya apakah pemerintah sudah siap menanggung semua apa yang di butuhkan sekolah swasta supaya mutu pendidikan di sekolah tersebut  .",2025-05-28T00:50:05Z,0,0
Ugy8l8SkRfOCL_Tn2_Z4AaABAg,,@aryonoX,Swasta gratis pemerintah Boncos 😂😂,2025-05-28T00:47:46Z,1,0
Ugxj1EKDW4ayRUzReUl4AaABAg,,@hendisupriadi5103,Sma dong,2025-05-28T00:47:38Z,0,0
UgwK3-yj55xP_PKGU6l4AaABAg,,@zibrilzgame,Gratis swasta itu gimana coba. 😂😂😂 dibayar pemerintah? Percaya gitu pemerintah bayar,2025-05-28T00:43:36Z,0,0
UgzV2oPcoFlJtkM18rJ4AaABAg,,@SutarnoPutat-l6k,"Sekolah swasta seharusnya digratiskan dana diambilkan duit sitaan koruptor tu.enak "" korupsi 300 t tp anak SD bayar mahal",2025-05-28T00:39:40Z,0,0
UgzPotPukgQXX8y7o1N4AaABAg,,@WiwikGemaheta04,"Gratis apa an buku paket tetap aja Nebus 1 buku rata rata 35 ribu,,, komite setahun 240 ribu ... Ini di SMP negri loh.... Gratis ndasmu",2025-05-28T00:37:41Z,0,0
UgyVfK8-krkmJ1SQIxt4AaABAg,,@salehtobing4004,"Gratis itu tolong dijabarkan , gratis spp kah,daftar ulang kah, uang gedung kah? Terus klo sekolahnya mokong ,masih ada pungutan siluman ,sangsi ya apa ,pelakunya dihukum apa ? Harus jelas ,konoha ini klo gratisan garda depan menyambutnya ,jelaskan secara gamblang....",2025-05-28T00:37:07Z,0,0
